DATE,PRODUCT_ID,PRODUCT_BRAND,PACK_SIZE,UNIT_PRICE,SALES_QTY,SALES_VALUE,Year,Month,Day,Dayofweek,Weekofyear,Dayofyear,Is_weekend,lag_qty_1,lag_qty_2,lag_qty_3,lag_qty_7,lag_qty_14,lag_qty_30,lag_qty_60,lag_value_1,lag_value_2,lag_value_3,lag_value_7,lag_value_14,lag_value_30,lag_value_60,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,Product_Sale_Count,Days_Since_Last_Sale,Avg_Days_Between_Sales,Month_sin,Month_cos,Dayofweek_sin,Dayofweek_cos,Next_Purchase_Volume,Predicted_Next_Purchase_Volume,Model_RMSE
2024-07-03,DASANI WATER_200 ML,DASANI WATER,200 ML,1.5,20,40,2024,7,3,2,27,185,False,4.0,20.0,12.0,4.0,13.0,17.0,5.0,5.0,40.0,24.0,8.0,20.0,31.0,7.0,12.0,7.999999999999719,8.285714285714286,7.064330251677109,13.0,8.978607053178061,154,1.0,1.0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,5.0,13.8589,8.85890007019043
2024-12-19,DASANI WATER_1000 ML,DASANI WATER,1000 ML,2.5,16,32,2024,12,19,3,51,354,False,7.0,23.0,13.0,10.0,11.0,89.0,97.0,15.0,51.0,31.0,23.0,25.0,231.0,227.0,14.333333333333334,8.082903768654493,20.285714285714285,23.43582930553333,27.0,22.86414727841882,293,1.0,1.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,2.0,18.140783,16.140783309936523
2024-11-06,SPRITE_2250 ML,SPRITE,2250 ML,4.5,33,153,2024,11,6,2,45,311,False,3.0,12.0,6.0,9.0,9.0,9.0,5.0,14.0,58.0,29.0,41.0,41.0,41.0,20.0,7.0,4.582575694964241,10.714285714285714,5.964178784329947,17.571428571428573,15.052289811567306,118,1.0,1.6,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,40.0,23.56332,16.43667984008789
2024-12-18,DASANI WATER_250 ML,DASANI WATER,250 ML,1.7,27,52,2024,12,18,2,51,353,False,47.0,6.0,43.0,60.0,44.0,4.0,54.0,94.0,12.0,76.0,107.0,88.0,6.0,106.0,32.0,22.605309110915442,39.857142857142854,21.302805538462042,40.92857142857143,21.95262131084963,343,1.0,1.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,35.0,30.642359,4.357641220092773
2024-11-20,DASANI WATER_2250 ML,DASANI WATER,2250 ML,4.0,69,276,2024,11,20,2,47,325,False,9.0,53.0,46.0,55.0,25.0,95.0,2.0,36.0,212.0,184.0,221.0,99.0,380.0,7.0,36.0,23.64318083507375,40.0,22.00757445365874,36.642857142857146,22.899805652037657,177,3.0,1.4,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,48.0,46.01834,1.981658935546875
2024-09-18,COCA COLA_250 ML,COCA COLA,250 ML,2.0,27,64,2024,9,18,2,38,262,False,10.0,8.0,11.0,8.0,2.0,8.0,25.0,25.0,16.0,21.0,18.0,4.0,16.0,50.0,9.666666666666666,1.5275252316509678,9.857142857142858,3.0237157840740396,7.357142857142857,4.180672431322655,145,1.0,1.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,26.0,15.653712,10.346287727355957
2024-12-09,MOUNTAIN DEW_300 ML,MOUNTAIN DEW,300 ML,2.3,2,6,2024,12,9,0,50,344,False,2.0,2.0,2.0,1.0,2.0,3.0,4.0,6.0,6.0,6.0,3.0,6.0,9.0,12.0,2.0,0.0,1.8571428571428572,0.3779644730361858,1.9285714285714286,0.26726124187900663,278,1.0,1.0,-2.4492935982947064e-16,1.0,0.0,1.0,2.0,7.796301,5.796300888061523
2024-12-21,DASANI WATER_750 ML,DASANI WATER,750 ML,2.8,4,14,2024,12,21,5,51,356,True,1.0,2.0,2.0,2.0,8.0,2.0,4.0,3.0,7.0,7.0,7.0,22.0,7.0,10.0,1.6666666666666667,0.5773502692230823,1.8571428571428572,0.3779644730120827,3.0714285714285716,2.0555473055271696,112,13.0,5.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,4.0,8.576617,4.576617240905762
2024-09-02,FANTA_250 ML,FANTA,250 ML,2.0,7,14,2024,9,2,0,36,246,False,4.0,4.0,1.0,20.0,4.0,5.0,8.0,10.0,10.0,2.0,44.0,10.0,12.0,20.0,3.0,1.7320508075851495,7.0,8.326663997866877,8.0,7.990378829951461,145,3.0,1.4,-1.0,-1.8369701987210297e-16,0.0,1.0,7.0,9.935233,2.9352331161499023
2024-07-20,DASANI WATER_750 ML,DASANI WATER,750 ML,2.8,2,7,2024,7,20,5,29,202,True,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,14.0,14.0,2.0,0.0,2.0,0.0,2.0714285714285716,0.2672612418848034,74,8.0,3.2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,4.0,7.6982613,3.698261260986328
2024-07-23,DASANI WATER_250 ML,DASANI WATER,250 ML,1.7,41,74,2024,7,23,1,30,205,False,23.0,57.0,10.0,29.0,66.0,35.0,38.0,40.0,96.0,19.0,52.0,120.0,60.0,72.0,30.0,24.269322199023865,22.0,17.32050807568891,48.57142857142857,69.41814691331878,196,1.0,1.0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,50.0,28.987656,21.012344360351562
2024-05-29,DASANI WATER_200 ML,DASANI WATER,200 ML,1.5,30,60,2024,5,29,2,22,150,False,33.0,12.0,25.0,18.0,2.0,5.0,40.0,66.0,24.0,47.0,36.0,4.0,7.0,65.0,23.333333333333332,10.598742063722952,18.285714285714285,9.860937847795958,10.142857142857142,10.78358540958007,120,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,21.0,18.639128,2.360872268676758
2024-10-02,SPRITE_1000 ML,SPRITE,1000 ML,3.5,12,38,2024,10,2,2,40,276,False,6.0,8.0,2.0,70.0,6.0,32.0,14.0,15.0,20.0,5.0,233.0,15.0,81.0,47.0,5.333333333333333,3.055050463315679,20.428571428571427,25.09885218396254,18.357142857142858,19.85178597994122,182,1.0,1.8,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.0,15.488641,8.488640785217285
2024-05-16,COCA COLA_250 ML,COCA COLA,250 ML,2.0,4,10,2024,5,16,3,20,137,False,6.0,6.0,8.0,25.0,25.0,20.0,36.0,15.0,15.0,20.0,50.0,50.0,42.0,74.0,6.666666666666667,1.1547005383781572,11.428571428571429,9.484322904265921,18.0,9.389027966400151,96,2.0,1.4,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,5.0,9.6011715,4.601171493530273
2024-06-11,SPRITE_250 ML,SPRITE,250 ML,2.0,7,15,2024,6,11,1,24,163,False,20.0,16.0,18.0,10.0,24.0,5.0,4.0,50.0,40.0,45.0,25.0,59.0,11.0,8.0,18.0,2.0000000000190994,15.142857142857142,5.145501965427005,14.0,5.817744738825943,144,1.0,1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,5.0,14.926682,9.926682472229004
2024-08-10,MOUNTAIN DEW_200 ML,MOUNTAIN DEW,200 ML,1.7,2,4,2024,8,10,5,32,223,True,3.0,6.0,6.0,28.0,8.0,8.0,19.0,6.0,12.0,12.0,56.0,16.0,16.0,38.0,5.0,1.7320508075888328,10.428571428571429,10.22834530210373,11.285714285714286,8.606156753505912,168,3.0,1.4,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,6.0,9.081231,3.081231117248535
2024-05-16,SPRITE_250 ML,SPRITE,250 ML,2.0,3,7,2024,5,16,3,20,137,False,4.0,2.0,2.0,4.0,4.0,4.0,22.0,7.0,4.0,5.0,10.0,7.0,10.0,50.0,2.6666666666666665,1.154700538413942,4.428571428571429,3.5523298860147143,4.428571428571429,2.440500759275771,119,1.0,1.2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,4.0,7.9770427,3.9770426750183105
2024-07-01,SPRITE_1000 ML,SPRITE,1000 ML,3.5,4,10,2024,7,1,0,27,183,False,4.0,7.0,16.0,2.0,12.0,8.0,24.0,10.0,21.0,52.0,5.0,36.0,26.0,81.0,9.0,6.244997998404102,8.714285714285714,7.58758384279548,8.357142857142858,5.569244429585251,107,2.0,1.2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,3.0,9.682233,6.682232856750488
2024-10-18,PEPSI_250 ML,PEPSI,250 ML,2.0,81,162,2024,10,18,4,42,292,False,3.0,14.0,134.0,47.0,118.0,2.0,30.0,6.0,27.0,268.0,93.0,237.0,3.0,60.0,50.333333333333336,72.66590213665143,36.57142857142857,46.15140713946214,65.64285714285714,61.48746857050451,152,1.0,1.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,5.0,46.62585,41.625850677490234
2024-11-16,MOUNTAIN DEW_300 ML,MOUNTAIN DEW,300 ML,2.3,2,6,2024,11,16,5,46,321,True,2.0,2.0,2.0,2.0,2.0,17.0,2.0,6.0,6.0,6.0,6.0,6.0,39.0,6.0,2.0,0.0,2.0,0.0,2.0714285714285716,0.26726124187902955,261,1.0,1.4,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,2.0,7.7720604,5.772060394287109
2024-09-14,MOUNTAIN DEW_1000 ML,MOUNTAIN DEW,1000 ML,3.5,12,30,2024,9,14,5,37,258,True,10.0,2.0,6.0,6.0,10.0,20.0,6.0,25.0,5.0,15.0,21.0,25.0,50.0,15.0,6.0,4.000000000008645,6.571428571428571,2.5071326821162425,7.714285714285714,3.8316208947780552,138,1.0,1.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,14.0,11.986896,2.0131044387817383
2024-06-24,MOUNTAIN DEW_300 ML,MOUNTAIN DEW,300 ML,2.3,3,9,2024,6,24,0,26,176,False,2.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,9.0,9.0,9.0,6.0,6.0,9.0,2.6666666666666665,0.5773502692511683,3.0,0.577350269207198,3.0,0.5547001962091221,127,1.0,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,3.0,7.5721564,4.5721564292907715
2024-04-08,MOUNTAIN DEW_200 ML,MOUNTAIN DEW,200 ML,1.7,25,40,2024,4,8,0,15,99,False,25.0,24.0,24.0,25.0,22.0,12.0,26.0,40.0,40.0,40.0,40.0,40.0,22.0,48.0,24.333333333333332,0.5773502692468744,24.428571428571427,0.5345224838408316,23.642857142857142,1.3363062095556257,61,2.0,2.4,0.8660254037844387,-0.49999999999999983,0.0,1.0,2.0,18.809593,16.809593200683594
2024-08-21,DASANI WATER_1000 ML,DASANI WATER,1000 ML,2.5,33,69,2024,8,21,2,34,234,False,14.0,9.0,17.0,26.0,8.0,20.0,14.0,28.0,23.0,39.0,52.0,16.0,40.0,28.0,13.333333333333334,4.041451884326714,15.714285714285714,6.6260668503089954,12.857142857142858,5.572696389984048,183,1.0,1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,36.0,18.326317,17.673683166503906
2024-08-20,MOUNTAIN DEW_300 ML,MOUNTAIN DEW,300 ML,2.3,4,12,2024,8,20,1,34,233,False,3.0,3.0,3.0,3.0,2.0,2.0,4.0,9.0,9.0,9.0,9.0,6.0,6.0,8.0,3.0,0.0,2.5714285714285716,0.5345224838438813,2.2857142857142856,0.6112498454874568,179,1.0,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,3.0,8.142871,5.142870903015137
2024-11-16,DOVE BODY WASH_100 ML,DOVE BODY WASH,100 ML,3.5,38,133,2024,11,16,5,46,321,True,36.0,36.0,36.0,18.0,5.0,81.0,30.0,127.0,127.0,128.0,64.0,15.0,288.0,105.0,36.0,0.0,28.571428571428573,9.28901040400545,23.0,15.043526591450467,271,1.0,1.2,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,21.0,28.104425,7.104425430297852
2024-09-06,FANTA_200 ML,FANTA,200 ML,1.7,7,12,2024,9,6,4,36,250,False,7.0,7.0,7.0,24.0,3.0,6.0,6.0,12.0,12.0,12.0,48.0,6.0,12.0,12.0,7.0,0.0,9.0,6.928203230278248,9.214285714285714,7.170222305624193,99,1.0,1.6,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,5.0,10.626173,5.62617301940918
2024-12-07,DASANI WATER_300 ML,DASANI WATER,300 ML,2.0,10,20,2024,12,7,5,49,342,True,10.0,12.0,10.0,10.0,10.0,10.0,47.0,20.0,25.0,20.0,20.0,20.0,20.0,97.0,10.666666666666666,1.1547005383964037,10.285714285714286,0.7559289460222964,10.214285714285714,0.8017837257270523,327,1.0,1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,10.0,13.13952,3.139519691467285
2024-07-27,MOUNTAIN DEW_1000 ML,MOUNTAIN DEW,1000 ML,3.5,17,52,2024,7,27,5,30,209,True,16.0,10.0,8.0,16.0,2.0,6.0,16.0,52.0,25.0,20.0,40.0,5.0,15.0,54.0,11.333333333333334,4.163331998940457,8.714285714285714,5.618845839801011,7.785714285714286,4.901782586718186,102,1.0,1.2,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,4.0,14.215074,10.215073585510254
2024-12-12,FANTA_250 ML,FANTA,250 ML,2.0,2,5,2024,12,12,3,50,347,False,4.0,4.0,2.0,4.0,20.0,12.0,11.0,10.0,10.0,5.0,10.0,44.0,30.0,24.0,3.3333333333333335,1.1547005384035882,6.571428571428571,7.807200583590798,7.142857142857143,7.553472383938902,214,1.0,1.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,8.0,8.25475,0.25475025177001953
2024-12-24,DASANI WATER_300 ML,DASANI WATER,300 ML,2.0,12,24,2024,12,24,1,52,359,False,24.0,24.0,37.0,9.0,10.0,12.0,16.0,48.0,48.0,76.0,20.0,20.0,25.0,32.0,28.333333333333332,7.505553499467589,18.428571428571427,11.443442705426856,14.642857142857142,8.906412062337997,344,1.0,1.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,10.0,17.473412,7.473411560058594
2024-08-21,DASANI WATER_2250 ML,DASANI WATER,2250 ML,4.0,2,7,2024,8,21,2,34,234,False,2.0,2.0,1.0,11.0,2.0,11.0,9.0,7.0,7.0,5.0,43.0,7.0,43.0,36.0,1.6666666666666667,0.5773502691855091,3.4285714285714284,3.408672412984998,3.642857142857143,3.0535513462473705,118,2.0,1.4,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,9.0,7.819994,1.1800060272216797
2024-05-24,DASANI WATER_250 ML,DASANI WATER,250 ML,1.7,38,72,2024,5,24,4,21,145,False,14.0,31.0,8.0,19.0,48.0,15.0,43.0,24.0,56.0,12.0,30.0,84.0,26.0,72.0,17.666666666666668,11.930353445450095,14.571428571428571,8.202786982831796,14.785714285714286,11.443362681071235,136,1.0,1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,40.0,21.254877,18.7451229095459
2024-03-20,MOUNTAIN DEW_750 ML,MOUNTAIN DEW,750 ML,3.5,26,92,2024,3,20,2,12,80,False,24.0,10.0,12.0,23.0,48.0,4.0,19.0,84.0,40.0,48.0,83.0,168.0,16.0,73.0,15.333333333333334,7.571877794404792,19.428571428571427,5.8554004376927065,23.5,13.782653534843096,67,1.0,1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,10.0,18.134773,8.134773254394531
2024-09-24,COCA COLA_250 ML,COCA COLA,250 ML,2.0,14,35,2024,9,24,1,39,268,False,10.0,12.0,91.0,10.0,2.0,6.0,8.0,25.0,30.0,188.0,25.0,5.0,15.0,20.0,37.666666666666664,46.19884558442268,55.142857142857146,73.98745067335986,31.928571428571427,55.81351405930602,151,1.0,1.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,29.152044,28.15204429626465
2024-07-28,DASANI WATER_300 ML,DASANI WATER,300 ML,2.0,10,20,2024,7,28,6,30,210,True,12.0,13.0,15.0,19.0,15.0,14.0,2.0,21.0,24.0,32.0,38.0,30.0,30.0,5.0,13.333333333333334,1.5275252316644847,15.428571428571429,2.6992062325284727,16.642857142857142,2.7345972240910075,197,2.0,1.2,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,10.0,13.767727,3.7677268981933594
2024-09-13,COCA COLA_250 ML,COCA COLA,250 ML,2.0,9,22,2024,9,13,4,37,257,False,7.0,8.0,2.0,3.0,20.0,8.0,27.0,18.0,18.0,5.0,7.0,44.0,16.0,54.0,5.666666666666667,3.2145502536637807,6.285714285714286,3.498298906339556,8.285714285714286,10.730463976122211,140,1.0,2.8,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,16.0,11.197308,4.802692413330078
2024-10-22,SPRITE_2250 ML,SPRITE,2250 ML,4.5,36,169,2024,10,22,1,43,296,False,18.0,36.0,15.0,16.0,36.0,9.0,14.0,82.0,172.0,68.0,74.0,166.0,41.0,65.0,23.0,11.357816691603777,21.571428571428573,18.04491750103247,22.285714285714285,14.155339147247982,110,3.0,1.6,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,9.0,26.737907,17.73790740966797
2024-09-19,DASANI WATER_500 ML,DASANI WATER,500 ML,2.5,13,33,2024,9,19,3,38,263,False,12.0,6.0,7.0,1.0,8.0,40.0,12.0,36.0,18.0,18.0,3.0,24.0,99.0,36.0,8.333333333333334,3.2145502536710273,4.571428571428571,4.117326918327647,4.5,3.252218177937473,83,1.0,2.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,131.0,14.3187475,116.68125247955322
2024-07-27,DASANI WATER_250 ML,DASANI WATER,250 ML,1.7,39,74,2024,7,27,5,30,209,True,26.0,34.0,50.0,10.0,279.0,4.0,79.0,51.0,64.0,86.0,19.0,464.0,8.0,144.0,36.666666666666664,12.220201853216908,34.42857142857143,16.297823401272073,47.92857142857143,69.04119649301279,200,1.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,22.0,24.913624,2.913623809814453
2024-08-21,MOUNTAIN DEW_200 ML,MOUNTAIN DEW,200 ML,1.7,25,48,2024,8,21,2,34,234,False,6.0,4.0,13.0,34.0,2.0,17.0,15.0,12.0,8.0,24.0,64.0,4.0,32.0,30.0,7.666666666666667,4.725815626259891,12.285714285714286,12.338480264526694,9.071428571428571,9.603399123500795,178,1.0,1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,21.0,13.029959,7.970041275024414
2024-07-15,DOVE BODY WASH_1000 ML,DOVE BODY WASH,1000 ML,12.0,59,666,2024,7,15,0,29,197,False,66.0,37.0,96.0,14.0,80.0,88.0,49.0,702.0,414.0,1116.0,162.0,882.0,938.0,540.0,66.33333333333333,29.50141239556794,62.0,35.256205127608474,62.357142857142854,33.20010922794135,195,1.0,1.0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,87.0,62.802284,24.197715759277344
2024-05-30,KELLOGS CORN FLAKES_500 G,KELLOGS CORN FLAKES,500 G,5.5,54,328,2024,5,30,3,22,151,False,67.0,81.0,4.0,17.0,15.0,6.0,76.0,396.0,489.0,22.0,105.0,88.0,35.0,415.0,50.666666666666664,41.01625693957708,39.285714285714285,29.71371336445138,24.785714285714285,25.988691539053583,139,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,30.0,41.684082,11.68408203125
2024-12-28,DASANI WATER_250 ML,DASANI WATER,250 ML,1.7,19,36,2024,12,28,5,52,363,True,9.0,12.0,16.0,4.0,65.0,18.0,28.0,16.0,20.0,28.0,8.0,120.0,36.0,56.0,12.333333333333334,3.511884584289707,20.0,12.92284798332033,28.785714285714285,17.703448475143862,352,1.0,1.2,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,26.0,15.215877,10.784123420715332
2024-11-23,DASANI WATER_2250 ML,DASANI WATER,2250 ML,4.0,43,173,2024,11,23,5,47,328,True,27.0,48.0,69.0,63.0,41.0,20.0,2.0,108.0,192.0,276.0,252.0,164.0,79.0,7.0,48.0,21.000000000000004,45.0,20.792626898334255,44.857142857142854,18.822478962286347,180,1.0,1.4,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,56.0,28.91094,27.089059829711914
2024-08-26,DOVE BODY WASH_500 ML,DOVE BODY WASH,500 ML,8.0,16,130,2024,8,26,0,35,239,False,5.0,14.0,28.0,54.0,19.0,12.0,9.0,38.0,110.0,226.0,432.0,148.0,96.0,72.0,15.666666666666666,11.590225767144549,33.0,20.87262960593818,34.57142857142857,16.99644435989777,186,1.0,1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,11.0,26.60687,15.606870651245117
2024-05-14,FANTA_250 ML,FANTA,250 ML,2.0,1,2,2024,5,14,1,20,135,False,1.0,1.0,5.0,1.0,10.0,13.0,6.0,2.0,2.0,12.0,2.0,25.0,27.0,15.0,2.3333333333333335,2.3094010767707007,1.7142857142857142,1.496026483100127,2.357142857142857,2.619663597223829,66,2.0,1.4,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,7.755119,6.7551188468933105
2024-10-15,DASANI WATER_2250 ML,DASANI WATER,2250 ML,4.0,110,439,2024,10,15,1,42,289,False,11.0,2.0,10.0,95.0,75.0,5.0,2.0,44.0,7.0,42.0,380.0,299.0,18.0,7.0,7.666666666666667,4.9328828623158465,34.42857142857143,37.6778323105118,34.07142857142857,32.47120448765518,154,1.0,1.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,25.0,44.67202,19.672019958496094
2024-12-30,DASANI WATER_250 ML,DASANI WATER,250 ML,1.7,7,12,2024,12,30,0,1,365,False,26.0,19.0,9.0,31.0,43.0,16.0,10.0,48.0,36.0,16.0,56.0,76.0,28.0,16.0,18.0,8.544003745319749,20.428571428571427,8.734169352933373,24.5,13.821666380666503,354,1.0,1.0,-2.4492935982947064e-16,1.0,0.0,1.0,8.0,15.261559,7.261558532714844
2024-08-05,KELLOGS CORN FLAKES_500 G,KELLOGS CORN FLAKES,500 G,5.5,24,142,2024,8,5,0,32,218,False,7.0,96.0,77.0,6.0,38.0,60.0,54.0,40.0,576.0,457.0,33.0,210.0,354.0,323.0,60.0,46.87216658103258,47.42857142857143,33.44077921170087,40.714285714285715,24.990547663615892,204,1.0,1.2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,18.0,45.54053,27.540531158447266
2024-08-28,KELLOGS CORN FLAKES_500 G,KELLOGS CORN FLAKES,500 G,5.5,5,31,2024,8,28,2,35,241,False,8.0,10.0,4.0,19.0,78.0,6.0,9.0,45.0,58.0,22.0,116.0,465.0,33.0,53.0,7.333333333333333,3.055050463317473,21.571428571428573,18.66241448167238,28.214285714285715,23.442822655685465,227,1.0,1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,36.0,15.748077,20.251922607421875
2024-12-15,DOVE BODY WASH_1000 ML,DOVE BODY WASH,1000 ML,12.0,39,396,2024,12,15,6,50,350,True,43.0,65.0,43.0,54.0,40.0,63.0,63.0,414.0,648.0,450.0,556.0,432.0,648.0,684.0,50.333333333333336,12.701705922173522,46.142857142857146,15.475018270625862,41.57142857142857,15.077820112358367,348,1.0,1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,23.0,33.815063,10.8150634765625
2024-07-28,DASANI WATER_200 ML,DASANI WATER,200 ML,1.5,4,5,2024,7,28,6,30,210,True,20.0,14.0,14.0,11.0,6.0,2.0,33.0,40.0,25.0,28.0,19.0,12.0,4.0,66.0,16.0,3.4641016151371935,15.571428571428571,3.690399384761333,13.428571428571429,5.983493778904774,179,1.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,22.0,12.51677,9.483229637145996
2024-06-27,SPRITE_1000 ML,SPRITE,1000 ML,3.5,16,52,2024,6,27,3,26,179,False,2.0,22.0,8.0,10.0,11.0,8.0,27.0,5.0,55.0,20.0,25.0,37.0,26.0,78.0,10.666666666666666,10.263202878897234,7.714285714285714,7.1580790187115095,8.071428571428571,5.356007205633315,104,1.0,3.4,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,7.0,12.842477,5.842476844787598
2024-04-09,MOUNTAIN DEW_750 ML,MOUNTAIN DEW,750 ML,3.5,25,85,2024,4,9,1,15,100,False,25.0,13.0,25.0,50.0,4.0,53.0,30.0,85.0,46.0,85.0,170.0,16.0,185.0,117.0,21.0,6.928203230280241,27.142857142857142,18.20648759305889,17.5,17.239266448787543,85,1.0,1.0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,27.0,22.911812,4.088188171386719
2024-09-11,DASANI WATER_1000 ML,DASANI WATER,1000 ML,2.5,4,8,2024,9,11,2,37,255,False,5.0,5.0,3.0,5.0,12.0,14.0,18.0,11.0,11.0,8.0,11.0,32.0,28.0,36.0,4.333333333333333,1.1547005383765303,4.714285714285714,0.7559289460193109,7.0,3.5082320772274627,202,1.0,1.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,14.0,8.240646,5.7593536376953125
2024-08-22,DASANI WATER_2250 ML,DASANI WATER,2250 ML,4.0,9,36,2024,8,22,3,34,235,False,2.0,2.0,2.0,2.0,2.0,2.0,18.0,7.0,7.0,7.0,7.0,7.0,7.0,72.0,2.0,0.0,2.142857142857143,0.6900655593403686,3.642857142857143,3.0535513462473705,119,1.0,1.2,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2.0,10.928316,8.928316116333008
2024-06-10,SPRITE_250 ML,SPRITE,250 ML,2.0,20,50,2024,6,10,0,24,162,False,16.0,18.0,10.0,10.0,8.0,12.0,4.0,40.0,45.0,25.0,25.0,20.0,30.0,8.0,14.666666666666666,4.163331998941534,13.714285714285714,4.9569575922587505,13.142857142857142,5.749343010721141,143,1.0,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,7.0,15.452858,8.452857971191406
2024-07-28,KELLOGS CORN FLAKES_500 G,KELLOGS CORN FLAKES,500 G,5.5,6,33,2024,7,28,6,30,210,True,26.0,14.0,42.0,38.0,21.0,9.0,81.0,163.0,92.0,243.0,210.0,121.0,53.0,489.0,27.333333333333332,14.047538337139759,34.0,11.387127235026524,39.285714285714285,27.694566452446885,197,1.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,51.0,22.157448,28.842552185058594
2024-11-26,FANTA_2250 ML,FANTA,2250 ML,4.5,9,41,2024,11,26,1,48,331,False,9.0,14.0,18.0,9.0,9.0,9.0,18.0,41.0,61.0,82.0,41.0,41.0,41.0,82.0,13.666666666666666,4.509249752829037,12.285714285714286,3.5456210417168057,15.142857142857142,6.061951232667235,69,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,9.0,14.618058,5.618058204650879
2024-11-25,SPRITE_200 ML,SPRITE,200 ML,1.7,6,12,2024,11,25,0,48,330,False,16.0,16.0,16.0,2.0,3.0,18.0,21.0,32.0,32.0,32.0,4.0,6.0,36.0,40.0,16.0,0.0,13.142857142857142,5.145501965426939,28.571428571428573,30.249511847845625,229,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,5.0,14.2578745,9.257874488830566
